"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.664372469635628,0.664372469635628,0.433603238866397,0.433603238866397,0.779757085020243,0.818218623481781,0.587449392712551,0.702834008097166,0.510526315789474,0.664372469635628,0.625910931174089,0.548987854251012,0.548987854251012,0.702834008097166,0.741295546558704,0.664372469635628,0.741295546558704,0.741295546558704,0.741295546558704,0.741295546558704,0.779757085020243,0.625910931174089,0.779757085020243,0.587449392712551,0.741295546558704,0.779757085020243,0.779757085020243,0.548987854251012,0.587449392712551,0.895141700404858,0.587449392712551,0.664372469635628,0.625910931174089,0.818218623481781,0.741295546558704,0.548987854251012,0.587449392712551,0.664372469635628,0.741295546558704,0.818218623481781,0.818218623481781,0.587449392712551,0.85668016194332,0.625910931174089,0.702834008097166,0.741295546558704,0.664372469635628,0.702834008097166,0.625910931174089,0.779757085020243
0.751821862348178,0.751821862348178,0.559514170040486,0.867206477732793,0.790283400809717,0.867206477732793,0.790283400809717,0.790283400809717,0.71336032388664,0.828744939271255,0.828744939271255,0.751821862348178,0.636437246963563,0.790283400809717,0.828744939271255,0.674898785425101,0.790283400809717,0.751821862348178,0.905668016194332,0.867206477732793,0.790283400809717,0.790283400809717,0.790283400809717,0.751821862348178,0.905668016194332,0.751821862348178,0.867206477732793,0.674898785425101,0.751821862348178,0.674898785425101,0.790283400809717,0.982591093117409,0.71336032388664,0.905668016194332,0.828744939271255,0.71336032388664,0.867206477732793,0.636437246963563,0.867206477732793,0.867206477732793,0.751821862348178,0.828744939271255,0.94412955465587,0.867206477732793,0.828744939271255,0.867206477732793,0.597975708502024,0.71336032388664,0.674898785425101,0.905668016194332
0.80080971659919,0.762348178137652,0.685425101214575,0.762348178137652,0.839271255060729,0.877732793522267,0.839271255060729,0.80080971659919,0.80080971659919,0.877732793522267,0.80080971659919,0.839271255060729,0.685425101214575,0.839271255060729,0.839271255060729,0.608502024291498,0.839271255060729,0.839271255060729,0.839271255060729,0.954655870445344,0.916194331983806,0.916194331983806,0.839271255060729,0.916194331983806,0.916194331983806,0.80080971659919,0.839271255060729,0.646963562753036,0.839271255060729,0.685425101214575,0.839271255060729,0.993117408906883,0.839271255060729,0.916194331983806,0.877732793522267,0.685425101214575,0.877732793522267,0.762348178137652,0.954655870445344,0.839271255060729,0.762348178137652,0.839271255060729,0.954655870445344,0.762348178137652,0.916194331983806,0.80080971659919,0.723886639676113,0.839271255060729,0.685425101214575,0.916194331983806
0.849797570850202,0.888259109311741,0.811336032388664,0.811336032388664,0.849797570850202,0.926720647773279,0.772874493927125,0.811336032388664,0.772874493927125,0.811336032388664,0.811336032388664,0.772874493927125,0.695951417004049,0.888259109311741,0.888259109311741,0.734412955465587,0.811336032388664,0.926720647773279,0.888259109311741,0.965182186234818,0.926720647773279,0.811336032388664,0.888259109311741,0.965182186234818,0.888259109311741,0.811336032388664,0.849797570850202,0.65748987854251,0.811336032388664,0.65748987854251,0.811336032388664,1.04210526315789,0.811336032388664,0.849797570850202,0.849797570850202,0.695951417004049,0.926720647773279,0.772874493927125,0.926720647773279,0.888259109311741,0.811336032388664,0.811336032388664,0.965182186234818,0.849797570850202,0.965182186234818,0.811336032388664,0.811336032388664,0.849797570850202,0.849797570850202,1.00364372469636
0.821862348178138,0.860323886639676,0.821862348178138,0.860323886639676,0.783400809716599,0.937246963562753,0.706477732793522,0.937246963562753,0.744939271255061,0.898785425101215,0.860323886639676,0.898785425101215,0.706477732793522,0.898785425101215,0.898785425101215,0.783400809716599,0.821862348178138,0.898785425101215,0.860323886639676,0.975708502024291,0.898785425101215,0.821862348178138,0.860323886639676,0.975708502024291,0.860323886639676,0.783400809716599,0.937246963562753,0.706477732793522,0.821862348178138,0.744939271255061,0.783400809716599,1.01417004048583,0.783400809716599,0.860323886639676,0.975708502024291,0.706477732793522,0.937246963562753,0.783400809716599,0.937246963562753,0.937246963562753,0.821862348178138,0.821862348178138,0.975708502024291,0.860323886639676,0.975708502024291,0.821862348178138,0.783400809716599,0.898785425101215,0.821862348178138,1.01417004048583
