0.2592256 0.2719592 0.289444 0.2587199 0.2656902
0.2445151 0.257225 0.2753641 0.2593156 0.2375189
0.2768373 0.2657728 0.268114 0.3041939 0.3110765
0.2558486 0.2736519 0.266093 0.261094 0.2674919
0.2469587 0.2581704 0.2506406 0.2625634 0.2560573
0.2750011 0.2460983 0.2636665 0.2482969 0.249417
0.2246273 0.2354524 0.2983701 0.3062937 0.2514042
0.2580542 0.2494679 0.2546228 0.2546429 0.3407625
0.3440116 0.2765933 0.2554502 0.2780906 0.2747022
0.2768826 0.2830124 0.2809825 0.2689243 0.2864785
