0.22628932 0.23627435 0.234468 0.21990483 0.22110396
0.24882612 0.23999762 0.23503043 0.23105814 0.22449322
0.2271432 0.23819533 0.24712972 0.22754878 0.24044066
0.22733857 0.23375402 0.23066685 0.22156387 0.23817124
0.25149666 0.22155073 0.23505438 0.23531836 0.22906468
0.23211738 0.23989688 0.24476007 0.24014841 0.2290244
0.20824842 0.23458844 0.22655705 0.24257438 0.22341442
0.23806679 0.234758 0.22689263 0.22398972 0.23309379
0.24593888 0.2166511 0.24240801 0.23516994 0.24781042
0.25348404 0.22762856 0.24088042 0.23182419 0.22310171
