"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
0.5,0.5,0.5,0.833333333333333,0.5,0.166666666666667,0.5,0.333333333333333,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0
0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.833333333333333,0.333333333333333,0.5,0
0.666666666666667,0.5,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.833333333333333,0.333333333333333,0.5,0.166666666666667
0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.5,0.5,1,0.833333333333333,0.5,0.5
0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.5,0.666666666666667,1,0.666666666666667,0.666666666666667,0.5,0.5,1,0.833333333333333,0.333333333333333,0.5
