0.47124693 0.49818608 0.55066403 0.50118617 0.49695109
0.53616016 0.5128016 0.51300442 0.52789251 0.46565329
0.5419074 0.47786073 0.48739198 0.57314667 0.52196375
0.6070767 0.52166241 0.50951211 0.52170581 0.51899056
0.51288422 0.46501656 0.49899474 0.47372932 0.44285195
0.566292 0.47710863 0.47412058 0.45868239 0.47692103
0.44636045 0.50177046 0.51322358 0.50710634 0.5084368
0.55833489 0.50065926 0.51074425 0.54606353 0.5409752
0.4861385 0.50287686 0.52726188 0.50808057 0.50104118
0.52408744 0.51073761 0.51389919 0.52204196 0.49591599
